"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"19330",7290.50237969083,-2.35570577355524,0.211184525440936,-11.1547272161003,6.7900749038823e-29,3.35764283652846e-27
"99439",671.010517922986,-4.5676190715023,0.409736435733165,-11.1477005049092,7.34807748339287e-29,3.62045348351429e-27
"381410",541.834737174593,1.96537428614983,0.17638486927164,11.1425333378402,7.78721929777946e-29,3.82302046676597e-27
"56282",545.06250503164,-2.89780258590409,0.260116912647894,-11.1403851306919,7.97736235006228e-29,3.90233123131362e-27
"21346",3494.39350097015,3.80336249709596,0.341649560719125,11.1323500287558,8.73030232223915e-29,4.25539878906857e-27
"16688",616.696379823147,7.48606473012392,0.672879664954245,11.1254138295782,9.43669413691233e-29,4.58334525197792e-27
"14623",647.790565065213,-6.87871354207018,0.618311873932523,-11.1249902065133,9.48162864591203e-29,4.58883928224849e-27
"14156",1421.36756163798,-3.5160382366378,0.316110643979841,-11.1228087494011,9.71640278391533e-29,4.68584682667408e-27
"12499",447.876525517367,-1.73457906277975,0.156224031676563,-11.1031513152274,1.21097324081917e-28,5.81949394038734e-27
"68477",2202.41564160846,1.45495026773178,0.131178023687408,11.0914178063763,1.38081688898233e-28,6.61241715818625e-27
"57344",263.17230559501,2.58980373726828,0.233660507181089,11.0836177174825,1.5065938777282e-28,7.17421458844211e-27
"12351",674.977760798645,-6.86703000494235,0.619572566631284,-11.0834959047323,1.5086456527571e-28,7.17421458844211e-27
"20351",879.55389450124,5.24563909825352,0.473527273042328,11.0777971975114,1.60779540753358e-28,7.61916379236745e-27
"20878",138.381128182141,-3.23530309146008,0.292083511752441,-11.076637198892,1.62875604896573e-28,7.69178635165546e-27
"20850",2787.28559036097,-2.80295665419908,0.253142392829124,-11.072648175887,1.702926283445e-28,8.01432341946808e-27
"12696",804.921868891602,2.34158519590611,0.211537666445635,11.0693534406928,1.766706469962e-28,8.28591405568434e-27
"66384",523.696926563787,-1.46758036816701,0.132710238544332,-11.0585316119129,1.99334056180206e-28,9.31681917379263e-27
"68525",597.704299142544,4.62623828529998,0.418414226305845,11.0565989262477,2.03674865301096e-28,9.48721693388861e-27
"18484",1736.60929335305,1.84402143190871,0.166910617255734,11.0479576567821,2.24258675565773e-28,1.04104843677608e-26
"74016",172.940830669262,-3.59113610045802,0.325172678933025,-11.0437817600219,2.34932606447281e-28,1.0869017670483e-26
"13527",710.928537113202,7.50554637567574,0.680666657653726,11.0267577988138,2.83916740716063e-28,1.30908637746379e-26
"213696",557.22063106787,-5.13362458009505,0.465590985139248,-11.0260394723057,2.86192797008123e-28,1.31204366550932e-26
"72055",3390.94427662988,-1.76039571750306,0.159659338250965,-11.0259489785429,2.86480812076333e-28,1.31204366550932e-26
"22433",7929.87442622162,-4.34218257734151,0.39389253295382,-11.0237747965905,2.93487692340936e-28,1.33963880437094e-26
"94279",144.839657461165,-3.45549053676998,0.313517686210059,-11.0216765712374,3.00410901605695e-28,1.36666932837151e-26
"66054",1034.13487430744,-2.26270192538173,0.205325435638702,-11.0200760969686,3.05800449120349e-28,1.38656628890183e-26
"105841",412.545508925454,-3.06733214855395,0.27840343426951,-11.0175801408563,3.14397530099989e-28,1.42082698371015e-26
"242083",731.178639399329,3.31925732649593,0.30164138276924,11.0039852490506,3.65608729849299e-28,1.64680790263473e-26
"66350",275.861256435275,-4.11244757913269,0.373966493910257,-10.9968343316864,3.95783154958518e-28,1.77685805884008e-26
"192657",4141.41232947427,-2.99821793033994,0.273418020947105,-10.9656924585815,5.58712092434274e-28,2.50009922542393e-26
